"키워드보고서(2020.09.10.~2020.12.08.),osbc"
"캠페인","광고그룹","키워드","일별","노출수","클릭수","클릭률(%)","평균클릭비용(VAT포함,원)","총비용(VAT포함,원)"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급2차","2020.10.28.","5","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급2차","2020.10.29.","5","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급2차","2020.10.30.","34","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급2차","2020.11.01.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급2차","2020.11.02.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급2차","2020.11.03.","9","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급2차","2020.11.04.","30","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급2차","2020.11.16.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.09.10.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.10.16.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.10.17.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.10.19.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.10.20.","3","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.10.21.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.10.24.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.10.28.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.10.29.","4","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.10.30.","4","1","25","77","77"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.11.02.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.11.04.","10","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급문제집","2020.11.16.","3","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.09.10.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.10.17.","6","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.10.18.","9","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.10.19.","5","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.10.20.","4","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.10.21.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.10.22.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.10.25.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.10.26.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.10.28.","3","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.10.30.","5","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.11.04.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터2급시험일정","2020.11.16.","3","1","33.34","77","77"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터자격증","2020.09.10.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터자격증","2020.09.11.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터자격증","2020.10.18.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터자격증","2020.10.19.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터자격증","2020.10.20.","5","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터자격증","2020.10.24.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터자격증","2020.10.26.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터자격증","2020.10.30.","7","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터자격증","2020.11.04.","4","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스마스터자격증","2020.11.16.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.09.10.","35","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.09.11.","7","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.09.12.","9","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.09.13.","24","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.09.14.","19","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.09.15.","9","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.16.","45","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.17.","107","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.18.","41","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.19.","44","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.20.","74","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.21.","60","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.22.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.23.","8","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.24.","49","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.25.","7","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.26.","3","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.27.","16","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.28.","46","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.29.","17","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.10.30.","150","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.11.01.","2","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.11.02.","4","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.11.03.","14","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.11.04.","69","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스명령어","2020.11.16.","22","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.09.10.","35","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.09.11.","8","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.09.12.","16","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.09.13.","35","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.09.14.","30","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.09.15.","16","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.16.","9","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.17.","35","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.18.","33","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.19.","24","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.20.","22","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.21.","20","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.22.","4","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.23.","16","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.24.","39","1","2.57","132","132"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.25.","14","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.26.","263","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.27.","18","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.28.","22","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.29.","9","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.30.","63","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.10.31.","4","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.11.01.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.11.02.","1","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.11.03.","4","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.11.04.","37","0","0","0","0"
"파워링크2# LPIC 캠페인_키워드 최적화","파워링크2# LPIC 키워드 최적화_자격증","리눅스민트","2020.11.16.","18","0","0","0","0"
